time	x	rho	rhou
136.606	0	1.00008	0
136.606	1	1.00002	-5.66822e-05
136.606	2	0.999949	-9.13837e-06
136.606	3	0.999989	3.97425e-05
136.606	4	1.00008	1.82031e-05
136.606	5	1.00012	1.70861e-06
136.606	6	1	1.06674e-05
136.606	7	0.99988	-5.41621e-05
136.606	8	0.99983	-0.000156413
136.606	9	0.999755	-0.000178398
136.606	10	0.999742	-0.00013649
136.606	11	0.999891	-8.17709e-05
136.606	12	1.00021	4.95531e-05
136.606	13	1.0008	0.000399042
136.606	14	1.00174	0.001027
136.606	15	1.00304	0.00183475
136.606	16	1.00469	0.0028291
136.606	17	1.0067	0.00407445
136.606	18	1.0091	0.00558318
136.606	19	1.01194	0.00735986
136.606	20	1.01517	0.00942802
136.606	21	1.01879	0.0117181
136.606	22	1.0228	0.0142661
136.606	23	1.02715	0.0170564
136.606	24	1.0317	0.0200305
136.606	25	1.03644	0.0231237
136.606	26	1.04139	0.0263529
136.606	27	1.04653	0.0296994
136.606	28	1.05184	0.0332092
136.606	29	1.05737	0.0368847
136.606	30	1.06314	0.0407395
136.606	31	1.06924	0.044803
136.606	32	1.07574	0.0491617
136.606	33	1.08253	0.0537661
136.606	34	1.08915	0.0583178
136.606	35	1.09491	0.0623189
136.606	36	1.09907	0.0652554
136.606	37	1.10154	0.0669948
136.606	38	1.10376	0.0683514
136.606	39	1.10802	0.070861
136.606	40	1.11656	0.076131
136.606	41	1.13058	0.0851951
136.606	42	1.14884	0.097333
136.606	43	1.16621	0.109128
136.606	44	1.17393	0.113918
136.606	45	1.16712	0.107715
136.606	46	1.14563	0.0892926
136.606	47	1.11965	0.0656936
136.606	48	1.09659	0.0418381
136.606	49	1.08152	0.0200261
136.606	50	1.07651	0
136.606	51	1.08152	-0.0200261
136.606	52	1.09659	-0.0418381
136.606	53	1.11965	-0.0656936
136.606	54	1.14563	-0.0892926
136.606	55	1.16712	-0.107715
136.606	56	1.17393	-0.113918
136.606	57	1.16621	-0.109128
136.606	58	1.14884	-0.097333
136.606	59	1.13058	-0.0851951
136.606	60	1.11656	-0.076131
136.606	61	1.10802	-0.070861
136.606	62	1.10376	-0.0683514
136.606	63	1.10154	-0.0669948
136.606	64	1.09907	-0.0652554
136.606	65	1.09491	-0.0623189
136.606	66	1.08915	-0.0583178
136.606	67	1.08253	-0.0537661
136.606	68	1.07574	-0.0491617
136.606	69	1.06924	-0.044803
136.606	70	1.06314	-0.0407395
136.606	71	1.05737	-0.0368847
136.606	72	1.05184	-0.0332092
136.606	73	1.04653	-0.0296994
136.606	74	1.04139	-0.0263529
136.606	75	1.03644	-0.0231237
136.606	76	1.0317	-0.0200305
136.606	77	1.02715	-0.0170564
136.606	78	1.0228	-0.0142661
136.606	79	1.01879	-0.0117181
136.606	80	1.01517	-0.00942802
136.606	81	1.01194	-0.00735986
136.606	82	1.0091	-0.00558318
136.606	83	1.0067	-0.00407445
136.606	84	1.00469	-0.0028291
136.606	85	1.00304	-0.00183475
136.606	86	1.00174	-0.001027
136.606	87	1.0008	-0.000399042
136.606	88	1.00021	-4.95531e-05
136.606	89	0.999891	8.17709e-05
136.606	90	0.999742	0.00013649
136.606	91	0.999755	0.000178398
136.606	92	0.99983	0.000156413
136.606	93	0.99988	5.41621e-05
136.606	94	1	-1.06674e-05
136.606	95	1.00012	-1.70861e-06
136.606	96	1.00008	-1.82031e-05
136.606	97	0.999989	-3.97425e-05
136.606	98	0.999949	9.13837e-06
136.606	99	1.00002	5.66822e-05
136.606	100	1.00008	0
136.606	101	1.00002	-5.66822e-05
136.606	102	0.999949	-9.13837e-06
136.949	-1	1.00002	4.50291e-05
136.949	0	1.0001	0
136.949	1	1.00002	-4.50291e-05
136.949	2	0.999932	-6.45575e-06
136.949	3	0.999984	2.88503e-05
136.949	4	1.00009	8.93556e-06
136.949	5	1.00012	7.09732e-06
136.949	6	1.00001	2.50769e-05
136.949	7	0.999909	-4.30847e-05
136.949	8	0.999851	-0.000145641
136.949	9	0.999752	-0.000169776
136.949	10	0.999725	-0.000143834
136.949	11	0.999859	-0.000109343
136.949	12	1.00013	-3.27254e-06
136.949	13	1.00063	0.00030511
136.949	14	1.0015	0.000882356
136.949	15	1.00273	0.00164127
136.949	16	1.0043	0.00258751
136.949	17	1.00622	0.00378025
136.949	18	1.00854	0.00523047
136.949	19	1.01128	0.00694712
136.949	20	1.01442	0.00895632
136.949	21	1.01796	0.0111876
136.949	22	1.02188	0.0136784
136.949	23	1.02616	0.0164223
136.949	24	1.03066	0.0193606
136.949	25	1.03536	0.022418
136.949	26	1.04026	0.0256118
136.949	27	1.04536	0.0289249
136.949	28	1.05061	0.0323985
136.949	29	1.05608	0.036031
136.949	30	1.06178	0.0398351
136.949	31	1.0678	0.0438343
136.949	32	1.07421	0.0481241
136.949	33	1.08096	0.0526922
136.949	34	1.08768	0.0572883
136.949	35	1.09371	0.0614586
136.949	36	1.09827	0.0646614
136.949	37	1.10103	0.0666099
136.949	38	1.1031	0.0678892
136.949	39	1.1067	0.0699475
136.949	40	1.11411	0.0744208
136.949	41	1.12696	0.0825792
136.949	42	1.14472	0.0941915
136.949	43	1.16324	0.106547
136.949	44	1.17418	0.113382
136.949	45	1.17135	0.109898
136.949	46	1.15296	0.0934231
136.949	47	1.12781	0.069946
136.949	48	1.10442	0.0451264
136.949	49	1.08864	0.0217332
136.949	50	1.08334	0
136.949	51	1.08864	-0.0217332
136.949	52	1.10442	-0.0451264
136.949	53	1.12781	-0.069946
136.949	54	1.15296	-0.0934231
136.949	55	1.17135	-0.109898
136.949	56	1.17418	-0.113382
136.949	57	1.16324	-0.106547
136.949	58	1.14472	-0.0941915
136.949	59	1.12696	-0.0825792
136.949	60	1.11411	-0.0744208
136.949	61	1.1067	-0.0699475
136.949	62	1.1031	-0.0678892
136.949	63	1.10103	-0.0666099
136.949	64	1.09827	-0.0646614
136.949	65	1.09371	-0.0614586
136.949	66	1.08768	-0.0572883
136.949	67	1.08096	-0.0526922
136.949	68	1.07421	-0.0481241
136.949	69	1.0678	-0.0438343
136.949	70	1.06178	-0.0398351
136.949	71	1.05608	-0.036031
136.949	72	1.05061	-0.0323985
136.949	73	1.04536	-0.0289249
136.949	74	1.04026	-0.0256118
136.949	75	1.03536	-0.022418
136.949	76	1.03066	-0.0193606
136.949	77	1.02616	-0.0164223
136.949	78	1.02188	-0.0136784
136.949	79	1.01796	-0.0111876
136.949	80	1.01442	-0.00895632
136.949	81	1.01128	-0.00694712
136.949	82	1.00854	-0.00523047
136.949	83	1.00622	-0.00378025
136.949	84	1.0043	-0.00258751
136.949	85	1.00273	-0.00164127
136.949	86	1.0015	-0.000882356
136.949	87	1.00063	-0.00030511
136.949	88	1.00013	3.27254e-06
136.949	89	0.999859	0.000109343
136.949	90	0.999725	0.000143834
136.949	91	0.999752	0.000169776
136.949	92	0.999851	0.000145641
136.949	93	0.999909	4.30847e-05
136.949	94	1.00001	-2.50769e-05
136.949	95	1.00012	-7.09732e-06
136.949	96	1.00009	-8.93556e-06
136.949	97	0.999984	-2.88503e-05
136.949	98	0.999932	6.45575e-06
136.949	99	1.00002	4.50291e-05
136.949	100	1.0001	0
136.949	101	1.00002	-4.50291e-05
136.949	102	0.999932	-6.45575e-06
137.292	-1	1.00002	3.14405e-05
137.292	0	1.00012	0
137.292	1	1.00002	-3.14405e-05
137.292	2	0.99992	-3.51461e-06
137.292	3	0.999981	1.68266e-05
137.292	4	1.00009	-3.29372e-07
137.292	5	1.00012	1.21551e-05
137.292	6	1.00002	3.72984e-05
137.292	7	0.999938	-3.28987e-05
137.292	8	0.999873	-0.000132833
137.292	9	0.999752	-0.00015895
137.292	10	0.999715	-0.000149552
137.292	11	0.999835	-0.000132771
137.292	12	1.00006	-4.73625e-05
137.292	13	1.00048	0.000222
137.292	14	1.00127	0.000747357
137.292	15	1.00244	0.00145728
137.292	16	1.00393	0.00235706
137.292	17	1.00577	0.00349836
137.292	18	1.00799	0.00489087
137.292	19	1.01064	0.00654753
137.292	20	1.01369	0.00849705
137.292	21	1.01715	0.0106697
137.292	22	1.02098	0.013103
137.292	23	1.02519	0.0157984
137.292	24	1.02963	0.0186986
137.292	25	1.03429	0.0217197
137.292	26	1.03915	0.0248785
137.292	27	1.04419	0.0281592
137.292	28	1.04939	0.0315973
137.292	29	1.0548	0.035188
137.292	30	1.06045	0.0389436
137.292	31	1.06638	0.0428814
137.292	32	1.07269	0.0471003
137.292	33	1.07939	0.05162
137.292	34	1.08617	0.0562371
137.292	35	1.09244	0.0605485
137.292	36	1.09738	0.064007
137.292	37	1.10048	0.0661978
137.292	38	1.10254	0.0674798
137.292	39	1.10558	0.0691719
137.292	40	1.11195	0.0729073
137.292	41	1.12358	0.0801426
137.292	42	1.14062	0.0910723
137.292	43	1.15982	0.103637
137.292	44	1.17366	0.112294
137.292	45	1.17465	0.111342
137.292	46	1.16002	0.0972492
137.292	47	1.13611	0.0741832
137.292	48	1.1127	0.0485311
137.292	49	1.09633	0.023546
137.292	50	1.09076	0
137.292	51	1.09633	-0.023546
137.292	52	1.1127	-0.0485311
137.292	53	1.13611	-0.0741832
137.292	54	1.16002	-0.0972492
137.292	55	1.17465	-0.111342
137.292	56	1.17366	-0.112294
137.292	57	1.15982	-0.103637
137.292	58	1.14062	-0.0910723
137.292	59	1.12358	-0.0801426
137.292	60	1.11195	-0.0729073
137.292	61	1.10558	-0.0691719
137.292	62	1.10254	-0.0674798
137.292	63	1.10048	-0.0661978
137.292	64	1.09738	-0.064007
137.292	65	1.09244	-0.0605485
137.292	66	1.08617	-0.0562371
137.292	67	1.07939	-0.05162
137.292	68	1.07269	-0.0471003
137.292	69	1.06638	-0.0428814
137.292	70	1.06045	-0.0389436
137.292	71	1.0548	-0.035188
137.292	72	1.04939	-0.0315973
137.292	73	1.04419	-0.0281592
137.292	74	1.03915	-0.0248785
137.292	75	1.03429	-0.0217197
137.292	76	1.02963	-0.0186986
137.292	77	1.02519	-0.0157984
137.292	78	1.02098	-0.013103
137.292	79	1.01715	-0.0106697
137.292	80	1.01369	-0.00849705
137.292	81	1.01064	-0.00654753
137.292	82	1.00799	-0.00489087
137.292	83	1.00577	-0.00349836
137.292	84	1.00393	-0.00235706
137.292	85	1.00244	-0.00145728
137.292	86	1.00127	-0.000747357
137.292	87	1.00048	-0.000222
137.292	88	1.00006	4.73625e-05
137.292	89	0.999835	0.000132771
137.292	90	0.999715	0.000149552
137.292	91	0.999752	0.00015895
137.292	92	0.999873	0.000132833
137.292	93	0.999938	3.28987e-05
137.292	94	1.00002	-3.72984e-05
137.292	95	1.00012	-1.21551e-05
137.292	96	1.00009	3.29372e-07
137.292	97	0.999981	-1.68266e-05
137.292	98	0.99992	3.51461e-06
137.292	99	1.00002	3.14405e-05
137.292	100	1.00012	0
137.292	101	1.00002	-3.14405e-05
137.292	102	0.99992	-3.51461e-06
137.635	-1	1.00002	1.65252e-05
137.635	0	1.00013	0
137.635	1	1.00002	-1.65252e-05
137.635	2	0.999911	-4.91055e-07
137.635	3	0.999981	4.16431e-06
137.635	4	1.0001	-9.19964e-06
137.635	5	1.00011	1.67428e-05
137.635	6	1.00003	4.70856e-05
137.635	7	0.999968	-2.3654e-05
137.635	8	0.999894	-0.0001182
137.635	9	0.999754	-0.000146317
137.635	10	0.99971	-0.000153877
137.635	11	0.999817	-0.000152356
137.635	12	0.999996	-8.33376e-05
137.635	13	1.00034	0.000149203
137.635	14	1.00105	0.00062189
137.635	15	1.00216	0.00128272
137.635	16	1.00358	0.00213748
137.635	17	1.00534	0.0032284
137.635	18	1.00747	0.00456405
137.635	19	1.01002	0.00616088
137.635	20	1.01298	0.00804999
137.635	21	1.01636	0.0101642
137.635	22	1.0201	0.0125401
137.635	23	1.02423	0.0151847
137.635	24	1.02862	0.0180444
137.635	25	1.03323	0.0210285
137.635	26	1.03804	0.0241527
137.635	27	1.04304	0.0274017
137.635	28	1.04818	0.0308051
137.635	29	1.05354	0.0343545
137.635	30	1.05913	0.038064
137.635	31	1.06498	0.0419438
137.635	32	1.07119	0.0460911
137.635	33	1.07782	0.0505523
137.635	34	1.08463	0.05517
137.635	35	1.0911	0.0595933
137.635	36	1.0964	0.0632901
137.635	37	1.0999	0.0657457
137.635	38	1.10204	0.0671032
137.635	39	1.10465	0.0685141
137.635	40	1.11007	0.0715828
137.635	41	1.12047	0.0778998
137.635	42	1.13659	0.0880221
137.635	43	1.15609	0.100515
137.635	44	1.17239	0.110669
137.635	45	1.17704	0.112023
137.635	46	1.16664	0.100668
137.635	47	1.14449	0.078339
137.635	48	1.12142	0.0520204
137.635	49	1.10461	0.0254584
137.635	50	1.0988	0
137.635	51	1.10461	-0.0254584
137.635	52	1.12142	-0.0520204
137.635	53	1.14449	-0.078339
137.635	54	1.16664	-0.100668
137.635	55	1.17704	-0.112023
137.635	56	1.17239	-0.110669
137.635	57	1.15609	-0.100515
137.635	58	1.13659	-0.0880221
137.635	59	1.12047	-0.0778998
137.635	60	1.11007	-0.0715828
137.635	61	1.10465	-0.0685141
137.635	62	1.10204	-0.0671032
137.635	63	1.0999	-0.0657457
137.635	64	1.0964	-0.0632901
137.635	65	1.0911	-0.0595933
137.635	66	1.08463	-0.05517
137.635	67	1.07782	-0.0505523
137.635	68	1.07119	-0.0460911
137.635	69	1.06498	-0.0419438
137.635	70	1.05913	-0.038064
137.635	71	1.05354	-0.0343545
137.635	72	1.04818	-0.0308051
137.635	73	1.04304	-0.0274017
137.635	74	1.03804	-0.0241527
137.635	75	1.03323	-0.0210285
137.635	76	1.02862	-0.0180444
137.635	77	1.02423	-0.0151847
137.635	78	1.0201	-0.0125401
137.635	79	1.01636	-0.0101642
137.635	80	1.01298	-0.00804999
137.635	81	1.01002	-0.00616088
137.635	82	1.00747	-0.00456405
137.635	83	1.00534	-0.0032284
137.635	84	1.00358	-0.00213748
137.635	85	1.00216	-0.00128272
137.635	86	1.00105	-0.00062189
137.635	87	1.00034	-0.000149203
137.635	88	0.999996	8.33376e-05
137.635	89	0.999817	0.000152356
137.635	90	0.99971	0.000153877
137.635	91	0.999754	0.000146317
137.635	92	0.999894	0.0001182
137.635	93	0.999968	2.3654e-05
137.635	94	1.00003	-4.70856e-05
137.635	95	1.00011	-1.67428e-05
137.635	96	1.0001	9.19964e-06
137.635	97	0.999981	-4.16431e-06
137.635	98	0.999911	4.91055e-07
137.635	99	1.00002	1.65252e-05
137.635	100	1.00013	0
137.635	101	1.00002	-1.65252e-05
137.635	102	0.999911	-4.91055e-07
137.979	-1	1.00003	9.65268e-07
137.979	0	1.00013	0
137.979	1	1.00003	-9.65268e-07
137.979	2	0.999908	2.4375e-06
137.979	3	0.999982	-8.60245e-06
137.979	4	1.00009	-1.73088e-05
137.979	5	1.0001	2.0708e-05
137.979	6	1.00004	5.42639e-05
137.979	7	0.999996	-1.53728e-05
137.979	8	0.999915	-0.000102027
137.979	9	0.999761	-0.000132299
137.979	10	0.999711	-0.000156953
137.979	11	0.999805	-0.000168325
137.979	12	0.999944	-0.000111844
137.979	13	1.00022	8.62041e-05
137.979	14	1.00086	0.000505976
137.979	15	1.0019	0.00111777
137.979	16	1.00325	0.00192872
137.979	17	1.00492	0.00297024
137.979	18	1.00697	0.00425003
137.979	19	1.00942	0.00578731
137.979	20	1.0123	0.00761541
137.979	21	1.01559	0.00967158
137.979	22	1.01924	0.0119902
137.979	23	1.02328	0.0145818
137.979	24	1.02761	0.0173986
137.979	25	1.03218	0.020345
137.979	26	1.03695	0.0234348
137.979	27	1.0419	0.0266527
137.979	28	1.04699	0.0300219
137.979	29	1.05229	0.0335308
137.979	30	1.05782	0.037196
137.979	31	1.0636	0.0410214
137.979	32	1.06971	0.045098
137.979	33	1.07626	0.0494927
137.979	34	1.08308	0.0540931
137.979	35	1.08969	0.0585997
137.979	36	1.09534	0.0625118
137.979	37	1.09924	0.0652432
137.979	38	1.10158	0.0667403
137.979	39	1.10389	0.0679538
137.979	40	1.10846	0.0704388
137.979	41	1.11766	0.0758587
137.979	42	1.13271	0.0850864
137.979	43	1.15214	0.0972644
137.979	44	1.17038	0.10852
137.979	45	1.17867	0.112026
137.979	46	1.17259	0.103546
137.979	47	1.15287	0.0823251
137.979	48	1.13053	0.055553
137.979	49	1.1135	0.0274563
137.979	50	1.1075	0
137.979	51	1.1135	-0.0274563
137.979	52	1.13053	-0.055553
137.979	53	1.15287	-0.0823251
137.979	54	1.17259	-0.103546
137.979	55	1.17867	-0.112026
137.979	56	1.17038	-0.10852
137.979	57	1.15214	-0.0972644
137.979	58	1.13271	-0.0850864
137.979	59	1.11766	-0.0758587
137.979	60	1.10846	-0.0704388
137.979	61	1.10389	-0.0679538
137.979	62	1.10158	-0.0667403
137.979	63	1.09924	-0.0652432
137.979	64	1.09534	-0.0625118
137.979	65	1.08969	-0.0585997
137.979	66	1.08308	-0.0540931
137.979	67	1.07626	-0.0494927
137.979	68	1.06971	-0.045098
137.979	69	1.0636	-0.0410214
137.979	70	1.05782	-0.037196
137.979	71	1.05229	-0.0335308
137.979	72	1.04699	-0.0300219
137.979	73	1.0419	-0.0266527
137.979	74	1.03695	-0.0234348
137.979	75	1.03218	-0.020345
137.979	76	1.02761	-0.0173986
137.979	77	1.02328	-0.0145818
137.979	78	1.01924	-0.0119902
137.979	79	1.01559	-0.00967158
137.979	80	1.0123	-0.00761541
137.979	81	1.00942	-0.00578731
137.979	82	1.00697	-0.00425003
137.979	83	1.00492	-0.00297024
137.979	84	1.00325	-0.00192872
137.979	85	1.0019	-0.00111777
137.979	86	1.00086	-0.000505976
137.979	87	1.00022	-8.62041e-05
137.979	88	0.999944	0.000111844
137.979	89	0.999805	0.000168325
137.979	90	0.999711	0.000156953
137.979	91	0.999761	0.000132299
137.979	92	0.999915	0.000102027
137.979	93	0.999996	1.53728e-05
137.979	94	1.00004	-5.42639e-05
137.979	95	1.0001	-2.0708e-05
137.979	96	1.00009	1.73088e-05
137.979	97	0.999982	8.60245e-06
137.979	98	0.999908	-2.4375e-06
137.979	99	1.00003	9.65268e-07
137.979	100	1.00013	0
137.979	101	1.00003	-9.65268e-07
137.979	102	0.999908	2.4375e-06
138.323	-1	1.00002	-1.45301e-05
138.323	0	1.00013	0
138.323	1	1.00002	1.45301e-05
138.323	2	0.999909	5.10458e-06
138.323	3	0.999986	-2.09352e-05
138.323	4	1.00009	-2.43409e-05
138.323	5	1.00009	2.39015e-05
138.323	6	1.00004	5.87525e-05
138.323	7	1.00002	-8.04371e-06
138.323	8	0.999935	-8.46523e-05
138.323	9	0.99977	-0.000117325
138.323	10	0.999718	-0.00015885
138.323	11	0.999798	-0.000180868
138.323	12	0.9999	-0.000133592
138.323	13	1.00011	3.23907e-05
138.323	14	1.00068	0.000399608
138.323	15	1.00166	0.000962594
138.323	16	1.00293	0.00173073
138.323	17	1.00452	0.00272375
138.323	18	1.00648	0.00394875
138.323	19	1.00884	0.00542694
138.323	20	1.01163	0.00719355
138.323	21	1.01484	0.00919206
138.323	22	1.0184	0.0114536
138.323	23	1.02236	0.0139904
138.323	24	1.02662	0.0167618
138.323	25	1.03114	0.0196695
138.323	26	1.03586	0.0227251
138.323	27	1.04076	0.0259123
138.323	28	1.04581	0.0292479
138.323	29	1.05106	0.0327168
138.323	30	1.05654	0.0363395
138.323	31	1.06224	0.0401141
138.323	32	1.06826	0.0441219
138.323	33	1.07471	0.0484445
138.323	34	1.08151	0.0530123
138.323	35	1.08824	0.0575746
138.323	36	1.09419	0.0616747
138.323	37	1.09852	0.064683
138.323	38	1.10113	0.0663709
138.323	39	1.10325	0.0674729
138.323	40	1.1071	0.0694623
138.323	41	1.11515	0.074022
138.323	42	1.12904	0.0823013
138.323	43	1.1481	0.0939611
138.323	44	1.16771	0.105887
138.323	45	1.17956	0.11142
138.323	46	1.1777	0.105719
138.323	47	1.16124	0.0860988
138.323	48	1.13999	0.0590859
138.323	49	1.123	0.0295154
138.323	50	1.11689	0
138.323	51	1.123	-0.0295154
138.323	52	1.13999	-0.0590859
138.323	53	1.16124	-0.0860988
138.323	54	1.1777	-0.105719
138.323	55	1.17956	-0.11142
138.323	56	1.16771	-0.105887
138.323	57	1.1481	-0.0939611
138.323	58	1.12904	-0.0823013
138.323	59	1.11515	-0.074022
138.323	60	1.1071	-0.0694623
138.323	61	1.10325	-0.0674729
138.323	62	1.10113	-0.0663709
138.323	63	1.09852	-0.064683
138.323	64	1.09419	-0.0616747
138.323	65	1.08824	-0.0575746
138.323	66	1.08151	-0.0530123
138.323	67	1.07471	-0.0484445
138.323	68	1.06826	-0.0441219
138.323	69	1.06224	-0.0401141
138.323	70	1.05654	-0.0363395
138.323	71	1.05106	-0.0327168
138.323	72	1.04581	-0.0292479
138.323	73	1.04076	-0.0259123
138.323	74	1.03586	-0.0227251
138.323	75	1.03114	-0.0196695
138.323	76	1.02662	-0.0167618
138.323	77	1.02236	-0.0139904
138.323	78	1.0184	-0.0114536
138.323	79	1.01484	-0.00919206
138.323	80	1.01163	-0.00719355
138.323	81	1.00884	-0.00542694
138.323	82	1.00648	-0.00394875
138.323	83	1.00452	-0.00272375
138.323	84	1.00293	-0.00173073
138.323	85	1.00166	-0.000962594
138.323	86	1.00068	-0.000399608
138.323	87	1.00011	-3.23907e-05
138.323	88	0.9999	0.000133592
138.323	89	0.999798	0.000180868
138.323	90	0.999718	0.00015885
138.323	91	0.99977	0.000117325
138.323	92	0.999935	8.46523e-05
138.323	93	1.00002	8.04371e-06
138.323	94	1.00004	-5.87525e-05
138.323	95	1.00009	-2.39015e-05
138.323	96	1.00009	2.43409e-05
138.323	97	0.999986	2.09352e-05
138.323	98	0.999909	-5.10458e-06
138.323	99	1.00002	-1.45301e-05
138.323	100	1.00013	0
138.323	101	1.00002	1.45301e-05
138.323	102	0.999909	5.10458e-06
138.666	-1	1.00002	-2.92746e-05
138.666	0	1.00013	0
138.666	1	1.00002	2.92746e-05
138.666	2	0.999915	7.36513e-06
138.666	3	0.999991	-3.23282e-05
138.666	4	1.00008	-3.00474e-05
138.666	5	1.00007	2.61892e-05
138.666	6	1.00005	6.05656e-05
138.666	7	1.00005	-1.6225e-06
138.666	8	0.999954	-6.64445e-05
138.666	9	0.999783	-0.000101798
138.666	10	0.999728	-0.000159573
138.666	11	0.999793	-0.000190146
138.666	12	0.999863	-0.000149352
138.666	13	1.00002	-1.29714e-05
138.666	14	1.00052	0.000302645
138.666	15	1.00143	0.00081723
138.666	16	1.00263	0.00154325
138.666	17	1.00414	0.0024885
138.666	18	1.00602	0.00365982
138.666	19	1.00829	0.00507948
138.666	20	1.01098	0.00678419
138.666	21	1.0141	0.00872543
138.666	22	1.01757	0.0109304
138.666	23	1.02144	0.0134104
138.666	24	1.02564	0.0161338
138.666	25	1.03011	0.0190019
138.666	26	1.03479	0.0220234
138.666	27	1.03964	0.02518
138.666	28	1.04464	0.0284822
138.666	29	1.04984	0.0319118
138.666	30	1.05526	0.0354934
138.666	31	1.0609	0.0392207
138.666	32	1.06682	0.0431624
138.666	33	1.07318	0.0474092
138.666	34	1.07994	0.0519314
138.666	35	1.08674	0.0565239
138.666	36	1.09295	0.0607823
138.666	37	1.09771	0.0640596
138.666	38	1.10066	0.065978
138.666	39	1.10273	0.0670516
138.666	40	1.10598	0.0686326
138.666	41	1.11294	0.0723871
138.666	42	1.12562	0.0796907
138.666	43	1.14404	0.0906633
138.666	44	1.16458	0.102854
138.666	45	1.17967	0.110239
138.666	46	1.18193	0.107127
138.666	47	1.16945	0.0895571
138.666	48	1.14975	0.0625656
138.666	49	1.13313	0.0316118
138.666	50	1.12698	0
138.666	51	1.13313	-0.0316118
138.666	52	1.14975	-0.0625656
138.666	53	1.16945	-0.0895571
138.666	54	1.18193	-0.107127
138.666	55	1.17967	-0.110239
138.666	56	1.16458	-0.102854
138.666	57	1.14404	-0.0906633
138.666	58	1.12562	-0.0796907
138.666	59	1.11294	-0.0723871
138.666	60	1.10598	-0.0686326
138.666	61	1.10273	-0.0670516
138.666	62	1.10066	-0.065978
138.666	63	1.09771	-0.0640596
138.666	64	1.09295	-0.0607823
138.666	65	1.08674	-0.0565239
138.666	66	1.07994	-0.0519314
138.666	67	1.07318	-0.0474092
138.666	68	1.06682	-0.0431624
138.666	69	1.0609	-0.0392207
138.666	70	1.05526	-0.0354934
138.666	71	1.04984	-0.0319118
138.666	72	1.04464	-0.0284822
138.666	73	1.03964	-0.02518
138.666	74	1.03479	-0.0220234
138.666	75	1.03011	-0.0190019
138.666	76	1.02564	-0.0161338
138.666	77	1.02144	-0.0134104
138.666	78	1.01757	-0.0109304
138.666	79	1.0141	-0.00872543
138.666	80	1.01098	-0.00678419
138.666	81	1.00829	-0.00507948
138.666	82	1.00602	-0.00365982
138.666	83	1.00414	-0.0024885
138.666	84	1.00263	-0.00154325
138.666	85	1.00143	-0.00081723
138.666	86	1.00052	-0.000302645
138.666	87	1.00002	1.29714e-05
138.666	88	0.999863	0.000149352
138.666	89	0.999793	0.000190146
138.666	90	0.999728	0.000159573
138.666	91	0.999783	0.000101798
138.666	92	0.999954	6.64445e-05
138.666	93	1.00005	1.6225e-06
138.666	94	1.00005	-6.05656e-05
138.666	95	1.00007	-2.61892e-05
138.666	96	1.00008	3.00474e-05
138.666	97	0.999991	3.23282e-05
138.666	98	0.999915	-7.36513e-06
138.666	99	1.00002	-2.92746e-05
138.666	100	1.00013	0
138.666	101	1.00002	2.92746e-05
138.666	102	0.999915	7.36513e-06
139.011	-1	1.00002	-4.26144e-05
139.011	0	1.00012	0
139.011	1	1.00002	4.26144e-05
139.011	2	0.999926	9.09776e-06
139.011	3	0.999997	-4.23123e-05
139.011	4	1.00007	-3.42431e-05
139.011	5	1.00006	2.7456e-05
139.011	6	1.00005	5.97999e-05
139.011	7	1.00007	3.94997e-06
139.011	8	0.999972	-4.78086e-05
139.011	9	0.999799	-8.61107e-05
139.011	10	0.999744	-0.000159074
139.011	11	0.999791	-0.000196289
139.011	12	0.999833	-0.000159895
139.011	13	0.999945	-5.0642e-05
139.011	14	1.00038	0.000214943
139.011	15	1.00122	0.000681731
139.011	16	1.00234	0.00136607
139.011	17	1.00378	0.00226409
139.011	18	1.00557	0.00338284
139.011	19	1.00775	0.00474464
139.011	20	1.01035	0.00638717
139.011	21	1.01339	0.00827145
139.011	22	1.01677	0.0104202
139.011	23	1.02055	0.0128418
139.011	24	1.02468	0.0155147
139.011	25	1.0291	0.0183421
139.011	26	1.03373	0.0213292
139.011	27	1.03853	0.0244553
139.011	28	1.04348	0.0277243
139.011	29	1.04864	0.031115
139.011	30	1.05401	0.0346568
139.011	31	1.05958	0.0383399
139.011	32	1.06542	0.0422188
139.011	33	1.07168	0.0463878
139.011	34	1.07837	0.0508535
139.011	35	1.08521	0.0554542
139.011	36	1.09165	0.0598391
139.011	37	1.09681	0.06337
139.011	38	1.10015	0.0655473
139.011	39	1.10228	0.0666692
139.011	40	1.10507	0.0679283
139.011	41	1.11104	0.070947
139.011	42	1.12248	0.0772713
139.011	43	1.14006	0.0874127
139.011	44	1.16111	0.0995572
139.011	45	1.17896	0.108479
139.011	46	1.18536	0.107737
139.011	47	1.17732	0.0925961
139.011	48	1.15975	0.0659217
139.011	49	1.14387	0.0337171
139.011	50	1.13781	0
139.011	51	1.14387	-0.0337171
139.011	52	1.15975	-0.0659217
139.011	53	1.17732	-0.0925961
139.011	54	1.18536	-0.107737
139.011	55	1.17896	-0.108479
139.011	56	1.16111	-0.0995572
139.011	57	1.14006	-0.0874127
139.011	58	1.12248	-0.0772713
139.011	59	1.11104	-0.070947
139.011	60	1.10507	-0.0679283
139.011	61	1.10228	-0.0666692
139.011	62	1.10015	-0.0655473
139.011	63	1.09681	-0.06337
139.011	64	1.09165	-0.0598391
139.011	65	1.08521	-0.0554542
